         2156267 function calls (2116685 primitive calls) in 15.867 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 patches.py:3447(CurveAB)
        1    0.000    0.000    0.000    0.000 patches.py:3466(CurveFilledA)
        1    0.000    0.000    0.000    0.000 patches.py:3486(CurveFilledB)
        1    0.000    0.000    0.000    0.000 patches.py:3506(CurveFilledAB)
        1    0.000    0.000    0.000    0.000 patches.py:3603(BracketAB)
        1    0.000    0.000    0.000    0.000 patches.py:3637(BracketA)
        1    0.000    0.000    0.000    0.000 patches.py:3681(BarAB)
        1    0.000    0.000    0.000    0.000 dviread.py:703(Tfm)
        1    0.000    0.000    0.000    0.000 mathtext.py:1316(STIXSansFontConstants)
        1    0.000    0.000    0.000    0.000 mathtext.py:1327(DejaVuSansFontConstants)
        1    0.000    0.000    0.000    0.000 mathtext.py:1430(Vbox)
        1    0.000    0.000    0.000    0.000 mathtext.py:1438(Hbox)
        1    0.000    0.000    0.000    0.000 mathtext.py:1931(Filll)
        1    0.000    0.000    0.000    0.000 mathtext.py:1966(VCentered)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1231(DrawEvent)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1280(CloseEvent)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1495(KeyEvent)
        1    0.000    0.000    0.000    0.000 backend_bases.py:2458(NonGuiException)
        1    0.000    0.000    0.000    0.000 tz.py:1156(_tzicalvtzcomp)
        1    0.000    0.000    0.000    0.000 wintypes.py:111(_COORD)
        1    0.000    0.000    0.000    0.000 wintypes.py:115(POINT)
        1    0.000    0.000    0.000    0.000 units.py:53(ConversionError)
        1    0.000    0.000    0.000    0.000 units.py:139(Registry)
        1    0.000    0.000    0.000    0.000 dates.py:1678(WeekdayLocator)
        1    0.000    0.000    0.000    0.000 dates.py:1733(HourLocator)
        1    0.000    0.000    0.000    0.000 dates.py:1753(MinuteLocator)
        1    0.000    0.000    0.000    0.000 offsetbox.py:1271(AnchoredText)
        1    0.000    0.000    0.000    0.000 container.py:104(BarContainer)
        1    0.000    0.000    0.000    0.000 container.py:129(ErrorbarContainer)
        1    0.000    0.000    0.000    0.000 container.py:161(StemContainer)
        1    0.000    0.000    0.000    0.000 legend_handler.py:174(HandlerNpointsYoffsets)
        1    0.000    0.000    0.000    0.000 legend_handler.py:206(HandlerLine2D)
        1    0.000    0.000    0.000    0.000 legend_handler.py:411(HandlerPathCollection)
        1    0.000    0.000    0.000    0.000 legend_handler.py:424(HandlerCircleCollection)
        1    0.000    0.000    0.000    0.000 legend_handler.py:653(HandlerTuple)
        1    0.000    0.000    0.000    0.000 csv.py:65(excel_tab)
        1    0.000    0.000    0.000    0.000 triinterpolate.py:1079(_DOF_estimator_user)
        1    0.000    0.000    0.000    0.000 scale.py:231(Log10Transform)
        1    0.000    0.000    0.000    0.000 scale.py:255(InvertedLog2Transform)
        1    0.000    0.000    0.000    0.000 geo.py:314(HammerTransform)
        1    0.000    0.000    0.000    0.000 geo.py:336(InvertedHammerTransform)
        1    0.000    0.000    0.000    0.000 polar.py:163(ThetaFormatter)
        1    0.000    0.000    0.000    0.000 _backend_tk.py:923(HelpTk)
        1    0.000    0.000    0.000    0.000 simpledialog.py:325(_QueryInteger)
        1    0.000    0.000    0.000    0.000 simpledialog.py:344(_QueryFloat)
        1    0.000    0.000    0.000    0.000 messagebox.py:57(Message)
        1    0.000    0.000    0.000    0.000 backend_managers.py:20(ToolTriggerEvent)
        1    0.000    0.000    0.000    0.000 Image.py:74(_imaging_not_installed)
        1    0.000    0.000    0.000    0.000 Image.py:2428(ImagePointHandler)
        1    0.000    0.000    0.000    0.000 error.py:5(CDefError)
        1    0.000    0.000    0.000    0.000 model.py:97(BasePrimitiveType)
        1    0.000    0.000    0.000    0.000 model.py:284(NamedPointerType)
        1    0.000    0.000    0.000    0.000 __init__.py:200(HalfStorage)
        1    0.000    0.000    0.000    0.000 __init__.py:204(LongStorage)
        1    0.000    0.000    0.000    0.000 queue.py:13(Empty)
        1    0.000    0.000    0.000    0.000 queue.py:17(Full)
        1    0.000    0.000    0.000    0.000 serialization.py:32(SourceChangeWarning)
        1    0.000    0.000    0.000    0.000 tarfile.py:275(TarError)
        1    0.000    0.000    0.000    0.000 tarfile.py:278(ExtractError)
        1    0.000    0.000    0.000    0.000 tarfile.py:290(HeaderError)
        1    0.000    0.000    0.000    0.000 tarfile.py:305(SubsequentHeaderError)
        1    0.000    0.000    0.000    0.000 __init__.py:150(DeferredCudaCallError)
        1    0.000    0.000    0.000    0.000 __init__.py:652(FloatStorage)
        1    0.000    0.000    0.000    0.000 __init__.py:656(LongStorage)
        1    0.000    0.000    0.000    0.000 __init__.py:676(HalfStorage)
        1    0.000    0.000    0.000    0.000 typing.py:1394(__init__)
        1    0.000    0.000    0.000    0.000 typing.py:1698(_Protocol)
        1    0.000    0.000    0.000    0.000 typing.py:1802(Reversible)
        1    0.000    0.000    0.000    0.000 typing.py:1831(AbstractSet)
        1    0.000    0.000    0.000    0.000 typing.py:1840(MutableSet)
        1    0.000    0.000    0.000    0.000 typing.py:1861(Sequence)
        1    0.000    0.000    0.000    0.000 typing.py:1945(ContextManager)
        1    0.000    0.000    0.000    0.000 conv.py:483(_ConvTransposeMixin)
        1    0.000    0.000    0.000    0.000 activation.py:542(LogSigmoid)
        1    0.000    0.000    0.000    0.000 activation.py:849(Softsign)
        1    0.000    0.000    0.000    0.000 loss.py:207(NLLLoss2d)
        1    0.000    0.000    0.000    0.000 pooling.py:769(LPPool1d)
        1    0.000    0.000    0.000    0.000 pooling.py:901(AdaptiveMaxPool2d)
        1    0.000    0.000    0.000    0.000 pooling.py:935(AdaptiveMaxPool3d)
        1    0.000    0.000    0.000    0.000 pooling.py:981(AdaptiveAvgPool1d)
        1    0.000    0.000    0.000    0.000 pooling.py:1002(AdaptiveAvgPool2d)
        1    0.000    0.000    0.000    0.000 variable.py:5(VariableMeta)
        1    0.000    0.000    0.000    0.000 profiler.py:516(Interval)
        1    0.000    0.000    0.000    0.000 profiler.py:699(EnforceUnique)
        1    0.000    0.000    0.000    0.000 instancenorm.py:133(InstanceNorm2d)
        1    0.000    0.000    0.000    0.000 dropout.py:20(Dropout)
        1    0.000    0.000    0.000    0.000 padding.py:121(ConstantPad3d)
        1    0.000    0.000    0.000    0.000 padding.py:208(ReflectionPad2d)
        1    0.000    0.000    0.000    0.000 padding.py:307(ReplicationPad2d)
        1    0.000    0.000    0.000    0.000 upsampling.py:187(UpsamplingBilinear2d)
        1    0.000    0.000    0.000    0.000 transformer.py:295(TransformerDecoderLayer)
        1    0.000    0.000    0.000    0.000 __init__.py:1040(ScriptWarning)
        1    0.000    0.000    0.000    0.000 __init__.py:305(RNNDescriptor)
        1    0.000    0.000    0.000    0.000 frontend.py:105(NotSupportedError)
        1    0.000    0.000    0.000    0.000 zipfile.py:618(LZMADecompressor)
        1    0.000    0.000    0.000    0.000 request.py:1611(DataHandler)
        1    0.000    0.000    0.000    0.000 client.py:1431(NotConnected)
        1    0.000    0.000    0.000    0.000 client.py:1434(InvalidURL)
        1    0.000    0.000    0.000    0.000 client.py:1442(UnknownTransferEncoding)
        1    0.000    0.000    0.000    0.000 client.py:1469(CannotSendHeader)
        1    0.000    0.000    0.000    0.000 errors.py:8(MessageError)
        1    0.000    0.000    0.000    0.000 errors.py:20(BoundaryError)
        1    0.000    0.000    0.000    0.000 errors.py:24(MultipartConversionError)
        1    0.000    0.000    0.000    0.000 errors.py:56(MissingHeaderBodySeparatorDefect)
        1    0.000    0.000    0.000    0.000 uu.py:39(Error)
        1    0.000    0.000    0.000    0.000 ssl.py:221(CertificateError)
        1    0.000    0.000    0.000    0.000 ipaddress.py:19(AddressValueError)
        1    0.000    0.000    0.000    0.000 ipaddress.py:23(NetmaskValueError)
        1    0.000    0.000    0.000    0.000 constraints.py:170(__init__)
        1    0.000    0.000    0.000    0.000 constraints.py:218(__init__)
        1    0.000    0.000    0.000    0.000 constraints.py:278(_PositiveDefinite)
        1    0.000    0.000    0.000    0.000 constraints.py:327(_Stack)
        1    0.000    0.000    0.000    0.000 inception.py:274(InceptionE)
        1    0.000    0.000    0.000    0.000 googlenet.py:223(BasicConv2d)
        1    0.000    0.000    0.000    0.000 fcn.py:9(FCN)
        1    0.000    0.000    0.000    0.000 feature_pyramid_network.py:106(ExtraFPNBlock)
        1    0.000    0.000    0.000    0.000 feature_pyramid_network.py:125(LastLevelMaxPool)
        1    0.000    0.000    0.000    0.000 misc.py:77(BatchNorm2d)
        1    0.000    0.000    0.000    0.000 resnet.py:174(R2Plus1dStem)
        1    0.000    0.000    0.000    0.000 transforms.py:380(RandomOrder)
        1    0.000    0.000    0.000    0.000 transforms.py:391(RandomChoice)
        1    0.000    0.000    0.000    0.000 ImageEnhance.py:39(Color)
        1    0.000    0.000    0.000    0.000 ImageEnhance.py:74(Brightness)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:28(Filter)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:32(MultibandFilter)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:36(BuiltinFilter)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:96(MedianFilter)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:126(MaxFilter)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:221(BLUR)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:234(CONTOUR)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:256(EDGE_ENHANCE)
        1    0.000    0.000    0.000    0.000 imp.py:108(<listcomp>)
        1    0.000    0.000    0.000    0.000 errors.py:15(DistutilsModuleError)
        1    0.000    0.000    0.000    0.000 errors.py:72(DistutilsTemplateError)
        1    0.000    0.000    0.000    0.000 errors.py:96(UnknownFileError)
        1    0.000    0.000    0.000    0.000 rendering.py:202(Color)
        1    0.000    0.000    0.000    0.000 __init__.py:135(ConfigException)
        1    0.000    0.000    0.000    0.000 glu.py:207(struct_GLUnurbs)
        1    0.000    0.000    0.000    0.000 glu.py:214(struct_GLUnurbs)
        1    0.000    0.000    0.000    0.000 glext_arb.py:7131(struct__cl_event)
        1    0.000    0.000    0.000    0.000 base.py:205(ObjectSpace)
        1    0.000    0.000    0.000    0.000 base.py:314(Canvas)
        1    0.000    0.000    0.000    0.000 types.py:252(<listcomp>)
        1    0.000    0.000    0.000    0.000 types.py:281(<listcomp>)
        1    0.000    0.000    0.000    0.000 types.py:301(<listcomp>)
        1    0.000    0.000    0.000    0.000 types.py:338(<listcomp>)
        1    0.000    0.000    0.000    0.000 types.py:389(<listcomp>)
        1    0.000    0.000    0.000    0.000 types.py:414(_Buttons)
        1    0.000    0.000    0.000    0.000 types.py:468(RAWINPUT)
        1    0.000    0.000    0.000    0.000 __init__.py:147(NoSuchDisplayException)
        1    0.000    0.000    0.000    0.000 __init__.py:158(NoSuchScreenModeException)
        1    0.000    0.000    0.000    0.000 __init__.py:194(DefaultMouseCursor)
        1    0.000    0.000    0.000    0.000 event.py:149(EventException)
        1    0.000    0.000    0.000    0.000 __init__.py:75(AppException)
        1    0.000    0.000    0.000    0.000 __init__.py:403(suspend_hooks)
        1    0.000    0.000    0.000    0.000 clock.py:162(_ClockBase)
        1    0.000    0.000    0.000    0.000 resource.py:195(Location)
        1    0.000    0.000    0.000    0.000 resource.py:265(URLLocation)
        1    0.000    0.000    0.000    0.000 resource.py:751(path)
        1    0.000    0.000    0.000    0.000 dds.py:57(DDSException)
        1    0.000    0.000    0.000    0.000 pil.py:55(get_file_extensions)
        1    0.000    0.000    0.000    0.000 pil.py:88(get_file_extensions)
        1    0.000    0.000    0.000    0.000 pil.py:119(get_decoders)
        1    0.000    0.000    0.000    0.000 png.py:392(ChunkError)
        1    0.000    0.000    0.000    0.000 bmp.py:359(get_encoders)
        1    0.000    0.000    0.000    0.000 {built-in method numpy.core._multiarray_umath.set_typeDict}
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
        1    0.000    0.000    0.000    0.000 tokenize.py:219(StopTokenizing)
        1    0.000    0.000    0.000    0.000 error.py:3(Error)
        1    0.000    0.000    0.000    0.000 error.py:8(Unregistered)
        1    0.000    0.000    0.000    0.000 error.py:14(UnregisteredEnv)
        1    0.000    0.000    0.000    0.000 error.py:20(UnregisteredBenchmark)
        1    0.000    0.000    0.000    0.000 error.py:26(DeprecatedEnv)
        1    0.000    0.000    0.000    0.000 error.py:41(UnsupportedMode)
        1    0.000    0.000    0.000    0.000 error.py:53(ResetNotAllowed)
        1    0.000    0.000    0.000    0.000 error.py:59(InvalidAction)
        1    0.000    0.000    0.000    0.000 error.py:138(RetriesExceededError)
        1    0.000    0.000    0.000    0.000 error.py:163(ClosedEnvironmentError)
        1    0.000    0.000    0.000    0.000 threading.py:1188(_MainThread)
        1    0.000    0.000    0.000    0.000 _globals.py:46(VisibleDeprecationWarning)
        1    0.000    0.000    0.000    0.000 __init__.py:168(c_long)
        1    0.000    0.000    0.000    0.000 __init__.py:172(c_ulong)
        1    0.000    0.000    0.000    0.000 __init__.py:189(c_float)
        1    0.000    0.000    0.000    0.000 __init__.py:197(c_longdouble)
        1    0.000    0.000    0.000    0.000 __init__.py:207(c_longlong)
        1    0.000    0.000    0.000    0.000 __init__.py:211(c_ulonglong)
        1    0.000    0.000    0.000    0.000 __init__.py:218(c_ubyte)
        1    0.000    0.000    0.000    0.000 __init__.py:230(c_char)
        1    0.000    0.000    0.000    0.000 __init__.py:241(c_void_p)
        1    0.000    0.000    0.000    0.000 __init__.py:246(c_bool)
        1    0.000    0.000    0.000    0.000 __init__.py:389(HRESULT)
        1    0.000    0.000    0.000    0.000 pickle.py:75(UnpicklingError)
        1    0.000    0.000    0.000    0.000 _exceptions.py:120(TooHardError)
        1    0.000    0.000    0.000    0.000 _ufunc_config.py:368(_unspecified)
        1    0.000    0.000    0.000    0.000 arrayprint.py:1204(LongComplexFormat)
        1    0.000    0.000    0.000    0.000 arrayprint.py:1275(SubArrayFormat)
        1    0.000    0.000    0.000    0.000 shutil.py:68(ReadError)
        1    0.000    0.000    0.000    0.000 shutil.py:71(RegistryError)
        1    0.000    0.000    0.000    0.000 _iotools.py:478(ConverterLockError)
        1    0.000    0.000    0.000    0.000 _iotools.py:486(ConversionWarning)
        1    0.000    0.000    0.000    0.000 polyutils.py:69(PolyDomainError)
        1    0.000    0.000    0.000    0.000 random.py:690(seed)
        1    0.000    0.000    0.000    0.000 extras.py:328(_fromnxfunction_allargs)
        1    0.000    0.000    0.000    0.000 argparse.py:663(ArgumentDefaultsHelpFormatter)
        1    0.000    0.000    0.000    0.000 argparse.py:891(_StoreTrueAction)
